run,drag_coarse,drag_true,drag_pred,lift_coarse,lift_true,lift_pred,body_height_mm,body_width_mm,frontal_area_m2,Cd_true_file,Cl_true_file,Cd_coarse_file,Cl_coarse_file,Cd_pred_calc,Cd_true_calc,Cl_pred_calc,Cl_true_calc,Cd_pred_error_%,Cl_pred_error_%,Cd_coarse_error_%,Cl_coarse_error_%,Cd_fine_consistency_%
19,0.016565,0.016954,0.017306,-0.008034,-0.006844,-0.003996,265.1102204408818,459.5190380761523,0.1218231934811507,0.2782625355,-0.1119761417,0.3532437698,-0.1716564477,0.2841166695023095,0.2783378027702621,-0.0656032711967658,-0.11235955657424052,2.1038168116273406,-41.413170519371626,26.94621975080795,53.29734092811664,0.027049013309260406
2,0.017949,0.017114,0.017419,0.008714,0.008695,0.006956,304.3186372745491,431.4629258517034,0.1313022096296802,0.2605208374,0.128657391,0.3832635151,0.1878385309,0.26532683721207573,0.26068106619481396,0.10595404326581312,0.1324425540822664,1.8447659926321678,-17.646361050634773,47.1143417643567,45.999020685877255,0.06150325494615384
20,0.01219,0.01203,0.012135,0.002502,0.011357,0.010225,269.7995991983968,318.436873747495,0.08591414090706462,0.2836266735,0.2722245545,0.2608837788,0.05389759289,0.28249133080727,0.2800470300462677,0.2380283360118942,0.26438022612098605,-0.4002947532119077,-12.561768555711167,-8.018602206678548,-80.20105387297089,1.2620968999702686
21,0.016732,0.013793,0.013535,0.01643,0.0164,0.016894,297.28456913827654,326.85370741482967,0.09716856358006594,0.2844960572,0.3403868238,0.3590371846,0.3539914959,0.27858804332014836,0.28389840277168865,0.34772563013303187,0.3375577325785322,-2.076659317530825,2.156019510715225,26.201110881335627,3.996826888926125,0.21007476665702413
22,0.017396,0.018435,0.019157,-0.004552,0.000105,0.001387,258.2064128256513,481.9639278557114,0.12444617692298424,0.2959853444,0.0022745069,0.3710447604,-0.09806587865,0.30787607098377406,0.2962726610944237,0.022290761103225695,0.001687476507454,4.017336266387805,880.0260928303052,25.3591663979698,-4411.522583202539,0.09707125702662565
23,0.019076,0.020122,0.020359,0.004539,0.02676,0.022905,286.8637274549098,454.3086172344689,0.1303246633547656,0.3117494224,0.4149018511,0.4095146138,0.09658696054,0.3124351059258735,0.30879803533770944,0.3515067587421844,0.4106667043851061,0.2199470076302871,-15.279539531997907,31.360183652420464,-76.72052793114185,0.9467177323278767
24,0.014774,0.016298,0.016667,-0.003986,-0.000946,0.001749,301.4529058116232,365.7314629258517,0.11025081224573395,0.2957940598,-0.0171424155,0.3150193105,-0.08564846246,0.3023469788658163,0.2956531506302918,0.03172765740903058,-0.01716087130299767,2.215365335682203,-285.082769747534,6.499539143213036,399.6289027062727,0.04763759279124453
25,0.01633,0.016624,0.016829,-0.00023,-0.000161,0.000387,310.0501002004008,419.0380761523046,0.12992279749880523,0.2567603637,-0.0020012944,0.3486611056,-0.004354344414,0.25906153999115916,0.2559058197642777,0.005957384038063972,-0.0024783949098922467,0.8962350177412404,-397.6765456428585,35.792417714198784,117.57640525052184,0.3328176995109617
26,0.015229,0.022903,0.021012,-0.002768,0.023046,0.022156,284.7795591182365,390.5811623246493,0.11122953120670198,0.4115427883,0.4141400004,0.3244528396,-0.06022504068,0.3778133337800843,0.4118150953533824,0.39838341058592935,0.414386354954113,-8.195856051625947,-3.804652967318303,-21.161821121869487,-114.54219361129842,0.06616737338715777
27,0.01291,0.012766,0.012501,0.002042,0.003049,0.001803,299.2384769539078,332.064128256513,0.09936636399050605,0.2577036971,0.0606916302,0.2754973002,0.04247423867,0.25161431892978203,0.25694811578734483,0.036289946166738425,0.06136885516493924,-2.3629378385887287,-40.20601185509361,6.9046751366920915,-30.0163160389124,0.2931976999778885
28,0.013402,0.013763,0.014194,-0.004315,-0.00284,0.000353,252.99599198396797,388.5771543086172,0.09830846261661601,0.2800820788,-0.057684709,0.285801213,-0.09245383977,0.28876456049066407,0.2799962410901092,0.007181477374468397,-0.0577773250523803,3.0999775950906163,-112.44953385214856,2.0419493544547254,60.27443212030419,0.030647341043244864
29,0.015523,0.015135,0.016406,-0.006673,-0.005484,-0.002876,270.7114228456914,425.0501002004008,0.1150659174059542,0.2639149249,-0.0950514154,0.331868969,-0.1444249487,0.2851582878728442,0.2630666028864742,-0.04998873801793855,-0.09531927652655599,8.049322326463159,-47.40873893610789,25.74846577007665,51.94402744264658,0.3214376806644193
3,0.014137,0.01348,0.012856,0.008661,0.012679,0.009512,292.3346693386774,350.90180360721445,0.10258076272786054,0.2625544311,0.2459593718,0.3029279233,0.1851776387,0.2506512850583116,0.2628173088508121,0.18545387550362943,0.24720034561716964,-4.533591755362458,-24.599792987587456,15.377189419676121,-24.71210291975546,0.1001231438794519
30,0.013834,0.014995,0.014944,-0.004832,-0.00336,-0.001104,306.79358717434866,341.6833667334669,0.10482626575796883,0.2865307144,-0.0641489547,0.2953441175,-0.1039814466,0.2851193809479752,0.2860924195205358,-0.02106342321778403,-0.06410607066282098,-0.49255922004039826,-67.16482237896227,3.0759016946771016,62.093750531526595,0.1529661071002355
31,0.015502,0.016182,0.016995,-0.007945,-0.006062,-0.002506,263.2865731462926,432.6653306613226,0.11391497222902719,0.2845681013,-0.106176378,0.3312823485,-0.1702795295,0.29838044407071235,0.2841066399501187,-0.04399772832251869,-0.10643025901480778,4.85379166098135,-58.561660181590774,16.415841054072494,60.37421195512998,0.16216200894379268
32,0.012408,0.013227,0.013924,-0.000966,0.001557,0.001724,269.2785571142285,330.06012024048096,0.08887811293930548,0.2985214404,0.034911166,0.2646597207,-0.02102421644,0.31332798457385447,0.29764358316276734,0.03879470305984811,0.035036747485025235,4.959960046425685,11.124054292108468,-11.343144952880916,-160.2220402492429,0.29406840461991146
33,0.011873,0.012568,0.013173,-0.002557,-0.000633,0.000331,281.65330661322645,309.6192384769539,0.08720528230810318,0.288309336,-0.0143666775,0.2529294856,-0.05529271632,0.3021147263409743,0.28823942007540915,0.00759128326264803,-0.014517469200169797,4.788395177384848,-152.83951882853938,-12.271489675242435,284.86780482126085,0.02425031584508932
34,0.015352,0.024799,0.022537,-0.002731,0.026889,0.020417,309.65931863727457,356.1122244488978,0.11027346878124987,0.4502764032,0.4882300731,0.3278008299,-0.05910740395,0.4087474575540338,0.4497727381586939,0.3702975924426813,0.4876785014052631,-9.222989557265391,-24.155103742076044,-27.20008697537718,-112.10646521110418,0.1118568589707771
35,0.013079,0.013934,0.014367,-0.00416,-0.00229,-0.001308,280.3507014028056,353.3066132264529,0.09904975682828583,0.2810472342,-0.0456692077,0.278964749,-0.08956804479,0.29009662335480235,0.2813535428291095,-0.026410968424032958,-0.046239386613941495,3.219881946378662,-42.16898047032912,-0.7409733833274578,96.12349173730026,0.10898830937846661
36,0.012018,0.011413,0.011122,0.006638,0.010783,0.010268,268.1062124248497,321.64328657314627,0.08623456331500676,0.2637358538,0.2477161622,0.2567810346,0.1405742597,0.2579476157227672,0.26469664972522405,0.2381411722928766,0.2500853389982556,-2.1947103489471695,-3.86530689886629,-2.6370397121940203,-43.25188213334915,0.3643023545644587
37,0.017547,0.018889,0.018582,-0.004751,-0.001113,0.000428,312.00400801603206,410.6212424849699,0.1281154734318336,0.2955223843,-0.0170868628,0.3747645909,-0.1022481361,0.2900820564798822,0.2948746079457806,0.006681472401969086,-0.017374950428485032,-1.8409190332584138,-139.10297917280104,26.8142823724504,498.4020431181784,0.21919705194373
38,0.021215,0.021934,0.022312,-0.008226,-0.006887,-0.002931,309.78957915831666,483.96793587174346,0.1499282231798266,0.2926182604,-0.0927979396,0.4536372336,-0.1761955477,0.2976357556540717,0.2925933427983331,-0.039098709206798324,-0.09187062787690892,1.714689728253094,-57.866834786062086,55.02697370283458,89.87010752553391,0.008515395325238616
39,0.016189,0.016551,0.017687,-0.006161,-0.003091,-0.001654,286.4729458917836,418.63727454909815,0.11992825330018754,0.2762251172,-0.0510637807,0.3457542922,-0.1332033245,0.29495968653405447,0.27601502639368664,-0.027583158338176407,-0.05154748635024382,6.782355465701468,-45.98292966157829,25.171199384325938,160.85676123859741,0.07605782140413751
4,0.018551,0.021341,0.020847,-0.004836,0.00647,0.005205,313.82765531062125,425.8517034068136,0.1336440415901944,0.3200806881,0.0960488173,0.3949992898,-0.1036617067,0.31197799395988285,0.31937076649387725,0.07789348388550824,0.09682436901810533,-2.531453611967276,-18.90219361867329,23.40616116039897,-207.92606261482825,0.2217945763416288
40,0.014405,0.015736,0.015587,-0.002159,0.001872,0.002436,261.7234468937876,409.4188376753507,0.10715450941964089,0.2937901651,0.0356949878,0.3072007019,-0.0470564595,0.29092569383072514,0.29370672471420356,0.045467055249351795,0.03494020009309794,-0.9750058407502694,27.376581564069884,4.564664986465874,-231.82931946540685,0.028401354336704626
41,0.02471,0.022041,0.022861,0.035513,0.033579,0.033536,277.3547094188377,442.2845691382765,0.1226697081537825,0.3601308773,0.5475986441,0.5292573807,0.7589522906,0.37272445404925475,0.35935522031842987,0.5467690517035917,0.5474701212772812,3.4969444563243965,-0.1514964299759742,46.962511148165845,38.596451758453135,0.21538197096162087
42,0.015014,0.014962,0.016233,-0.00661,-0.004312,-0.000934,253.51703406813627,431.86372745490985,0.1094848113059787,0.2737872252,-0.0789571284,0.3198045222,-0.1411479806,0.2965342828172469,0.2733164504103769,-0.01706172735485176,-0.078768916867367,8.308297657288554,-78.39115010817471,16.80768595626938,78.76534197765984,0.17194914382115456
43,0.011972,0.013186,0.013469,-0.003527,-0.001913,-0.000634,289.07815631262525,318.8376753507014,0.09216900735338412,0.2861137206,-0.0412908415,0.2551319883,-0.0755414118,0.29226744188225146,0.2861265490132428,-0.013757335968026387,-0.041510699853051225,2.1507955890219708,-66.68187068062929,-10.828467867611941,82.94955747026854,0.004483676356342346
44,0.013136,0.013476,0.013887,-0.002228,-0.002135,-0.000422,283.60721442885773,380.16032064128257,0.10781620957345553,0.2506454681,-0.0385326866,0.2806915595,-0.04860197092,0.25760504946222845,0.24998096396291428,-0.00782813644941747,-0.039604434406413036,2.776663553897491,-79.68442602853062,11.987486399719202,26.13179928128864,0.2651171561660141
45,0.012358,0.012764,0.013196,-0.002694,-0.001649,-0.000261,288.2965931863727,317.23446893787576,0.09145761663607775,0.2797673691,-0.03556829,0.263041265,-0.05822123541,0.2885708262551532,0.27912382739623937,-0.005707561810593739,-0.03606041925543707,3.1467062021827417,-83.95322965879514,-5.978575755209463,63.6885984960199,0.2300274352333789
46,0.013544,0.012886,0.013209,0.005589,0.005257,0.003337,279.95991983967934,339.67935871743487,0.09509660603772675,0.271814958,0.1118210635,0.2895746761,0.1192110844,0.2778017123925479,0.27100862032632084,0.07018126385448803,0.11056125384568281,2.2025110158021257,-37.23788554873829,6.533753046806198,6.608791464409568,0.2966494852277991
47,0.013881,0.015975,0.015347,-0.002837,-0.000119,0.000917,310.31062124248496,338.0761523046092,0.10490862084891224,0.3045251861,-0.0028133927,0.296918781,-0.06012503627,0.2925784339897578,0.30455075799741843,0.017481880756408934,-0.0022686410141904726,-3.923075218586069,-721.3807534372623,-2.4977917910219087,2037.1007421040085,0.008397301302369802
48,0.011849,0.012734,0.012971,-0.002084,-0.00074,0.000261,281.002004008016,319.2384769539078,0.08970665178051493,0.2845335704,-0.0158870292,0.2526612824,-0.04478996466,0.28918702777439775,0.2839031386692762,0.005818966482855433,-0.01649821914679318,1.6354686611691858,-136.62715294093772,-11.201591416855877,181.9278802609616,0.22156673106710564
49,0.0141,0.015413,0.015481,-0.006002,-0.002288,-0.000834,258.85771543086173,407.0140280561122,0.10535872145091786,0.2921136741,-0.0423979873,0.3005722306,-0.1288425682,0.2938722070049405,0.29258137888813046,-0.01583162719734645,-0.043432569577372515,0.6020029395606068,-62.65948408040009,2.895638667399169,203.88840698577218,0.16011054243573428
5,0.012826,0.014278,0.014479,-0.004351,-0.001898,-4.5e-05,267.4549098196393,363.7274549098197,0.09728069365183274,0.2933716315,-0.0385176264,0.2741165073,-0.09412614927,0.2976746866509873,0.29354231480093906,-0.0009251578768764714,-0.0390211033402565,1.466759116750959,-97.59809218961512,-6.56338995749152,144.37162428575817,0.05817989287728942
50,0.017152,0.016567,0.016774,0.000736,0.000318,-0.00131,276.05210420841684,484.36873747494985,0.13371100919273415,0.2488291757,0.0047441219,0.3656659437,0.01346570948,0.2508993104048982,0.24780308068903945,-0.019594497235627555,0.004756526809869895,0.8319501517756402,-513.0268498292077,46.954609591627566,183.83987097802014,0.4123692521481687
6,0.019123,0.020161,0.019464,0.014538,0.027372,0.024906,288.8176352705411,345.69138276553105,0.09984176770374416,0.4039881592,0.549093518,0.4087854082,0.3106241323,0.38989694288575943,0.40385903542539026,0.498909435856593,0.5483075997055594,-3.4880270605318624,-9.139441734114039,1.1874726748179414,-43.42964866323553,0.03196226712817935
7,0.018279,0.018715,0.019238,-0.005704,-0.00332,-0.00262,307.7054108216433,435.871743486974,0.13412009389520527,0.2801140039,-0.0490784943,0.390149411,-0.1232470834,0.28687722236507845,0.2790782418423143,-0.03906946265705923,-0.049507868710472004,2.414452105540888,-20.393925660716054,39.28236559685975,151.12238090808748,0.36976446848958866
8,0.021537,0.020634,0.020237,0.005447,0.021288,0.017564,310.8316633266533,472.3446893787575,0.14681968546311058,0.2836403334,0.2958746903,0.4613013104,0.1178087153,0.2756714801038677,0.28107947425325913,0.2392594691181663,0.28998836134066985,-2.809492289269846,-19.134864534857343,62.63600626553205,-60.18290203175246,0.9028543705487225
9,0.018708,0.019739,0.020159,-0.010736,-0.009229,-0.003435,277.74549098196394,492.7855711422845,0.13686897040574134,0.2895972155,-0.1346837645,0.3999741148,-0.2302771621,0.2945737071045341,0.28843645044577604,-0.050193991959128666,-0.13485890881828194,1.7184183197141676,-62.731965396520636,38.11393666525084,70.97618480956551,0.4008205162538818
