run,drag_coarse,drag_true,drag_pred,lift_coarse,lift_true,lift_pred,body_height_mm,body_width_mm,frontal_area_m2,Cd_true_file,Cl_true_file,Cd_coarse_file,Cl_coarse_file,Cd_pred_calc,Cd_true_calc,Cl_pred_calc,Cl_true_calc,Cd_pred_error_%,Cl_pred_error_%,Cd_coarse_error_%,Cl_coarse_error_%,Cd_fine_consistency_%
19,0.016565,0.016954,0.015633,-0.008034,-0.006844,-0.003288,265.1102204408818,459.5190380761523,0.1218231934811507,0.2782625355,-0.1119761417,0.3532437698,-0.1716564477,0.25665063529005,0.2783378027702621,-0.05397986879253402,-0.11235955657424052,-7.766730138901511,-51.79341958650999,26.94621975080795,53.29734092811664,0.027049013309260406
2,0.017949,0.017114,0.015492,0.008714,0.008695,0.009606,304.3186372745491,431.4629258517034,0.1313022096296802,0.2605208374,0.128657391,0.3832635151,0.1878385309,0.23597470360465453,0.26068106619481396,0.14631893898956308,0.1324425540822664,-9.42194645169886,13.72758133231776,47.1143417643567,45.999020685877255,0.06150325494615384
20,0.01219,0.01203,0.010988,0.002502,0.011357,0.011976,269.7995991983968,318.436873747495,0.08591414090706462,0.2836266735,0.2722245545,0.2608837788,0.05389759289,0.2557902548751778,0.2800470300462677,0.2787899610834665,0.26438022612098605,-9.814457251610422,2.411761347364605,-8.018602206678548,-80.20105387297089,1.2620968999702686
21,0.016732,0.013793,0.011769,0.01643,0.0164,0.016702,297.28456913827654,326.85370741482967,0.09716856358006594,0.2844960572,0.3403868238,0.3590371846,0.3539914959,0.24223883870224056,0.28389840277168865,0.34377373472723444,0.3375577325785322,-14.853358220023667,0.9950182235092794,26.201110881335627,3.996826888926125,0.21007476665702413
22,0.017396,0.018435,0.017279,-0.004552,0.000105,0.002013,258.2064128256513,481.9639278557114,0.12444617692298424,0.2959853444,0.0022745069,0.3710447604,-0.09806587865,0.2776943483075968,0.2962726610944237,0.032351335328618114,0.001687476507454,-6.179696541895133,1322.3450071142065,25.3591663979698,-4411.522583202539,0.09707125702662565
23,0.019076,0.020122,0.017093,0.004539,0.02676,0.030154,286.8637274549098,454.3086172344689,0.1303246633547656,0.3117494224,0.4149018511,0.4095146138,0.09658696054,0.2623141247404566,0.30879803533770944,0.46275201061391963,0.4106667043851061,-15.857382278037978,11.532886485576741,31.360183652420464,-76.72052793114185,0.9467177323278767
24,0.014774,0.016298,0.015455,-0.003986,-0.000946,0.002137,301.4529058116232,365.7314629258517,0.11025081224573395,0.2957940598,-0.0171424155,0.3150193105,-0.08564846246,0.2803607462873457,0.2956531506302918,0.03876615430708882,-0.01716087130299767,-5.217587372474446,-326.14172610090344,6.499539143213036,399.6289027062727,0.04763759279124453
25,0.01633,0.016624,0.015381,-0.00023,-0.000161,0.001323,310.0501002004008,419.0380761523046,0.12992279749880523,0.2567603637,-0.0020012944,0.3486611056,-0.004354344414,0.23677137955933322,0.2559058197642777,0.020365940781288464,-0.0024783949098922467,-7.7850739314351465,-1117.6384234767488,35.792417714198784,117.57640525052184,0.3328176995109617
26,0.015229,0.022903,0.020289,-0.002768,0.023046,0.02634,284.7795591182365,390.5811623246493,0.11122953120670198,0.4115427883,0.4141400004,0.3244528396,-0.06022504068,0.3648131890854812,0.4118150953533824,0.4736152299527613,0.414386354954113,-11.354736504446919,14.361141038131244,-21.161821121869487,-114.54219361129842,0.06616737338715777
27,0.01291,0.012766,0.011544,0.002042,0.003049,0.002935,299.2384769539078,332.064128256513,0.09936636399050605,0.2577036971,0.0606916302,0.2754973002,0.04247423867,0.2323522676366214,0.25694811578734483,0.05907431613942167,0.06136885516493924,-9.837433358024812,-2.6648057652244916,6.9046751366920915,-30.0163160389124,0.2931976999778885
28,0.013402,0.013763,0.012692,-0.004315,-0.00284,-0.000646,252.99599198396797,388.5771543086172,0.09830846261661601,0.2800820788,-0.057684709,0.285801213,-0.09245383977,0.2582076794242291,0.2799962410901092,-0.013142307036562561,-0.0577773250523803,-7.809996080252922,-77.21700037255529,2.0419493544547254,60.27443212030419,0.030647341043244864
29,0.015523,0.015135,0.014177,-0.006673,-0.005484,-0.00271,270.7114228456914,425.0501002004008,0.1150659174059542,0.2639149249,-0.0950514154,0.331868969,-0.1444249487,0.24641527777479652,0.2630666028864742,-0.04710343533679189,-0.09531927652655599,-6.63079101412483,-50.44425678611001,25.74846577007665,51.94402744264658,0.3214376806644193
3,0.014137,0.01348,0.011893,0.008661,0.012679,0.01246,292.3346693386774,350.90180360721445,0.10258076272786054,0.2625544311,0.2459593718,0.3029279233,0.1851776387,0.23187583487853922,0.2628173088508121,0.242930539189994,0.24720034561716964,-11.684661383519407,-1.2314361464823027,15.377189419676121,-24.71210291975546,0.1001231438794519
30,0.013834,0.014995,0.014066,-0.004832,-0.00336,-0.000217,306.79358717434866,341.6833667334669,0.10482626575796883,0.2865307144,-0.0641489547,0.2953441175,-0.1039814466,0.26836785414977377,0.2860924195205358,-0.0041401837303071875,-0.06410607066282098,-6.3388877134025785,-93.54598410890834,3.0759016946771016,62.093750531526595,0.1529661071002355
31,0.015502,0.016182,0.015063,-0.007945,-0.006062,-0.000943,263.2865731462926,432.6653306613226,0.11391497222902719,0.2845681013,-0.106176378,0.3312823485,-0.1702795295,0.26446040771033485,0.2841066399501187,-0.01655620822351761,-0.10643025901480778,-7.066039200390565,-84.40688170440548,16.415841054072494,60.37421195512998,0.16216200894379268
32,0.012408,0.013227,0.012463,-0.000966,0.001557,0.002726,269.2785571142285,330.06012024048096,0.08887811293930548,0.2985214404,0.034911166,0.2646597207,-0.02102421644,0.28045149897615257,0.29764358316276734,0.061342436508785354,0.035036747485025235,-6.053146936325527,75.71007656629216,-11.343144952880916,-160.2220402492429,0.29406840461991146
33,0.011873,0.012568,0.011555,-0.002557,-0.000633,0.000592,281.65330661322645,309.6192384769539,0.08720528230810318,0.288309336,-0.0143666775,0.2529294856,-0.05529271632,0.2650068824770332,0.28823942007540915,0.013577159188784391,-0.014517469200169797,-8.082448472277997,-194.50451705889822,-12.271489675242435,284.86780482126085,0.02425031584508932
34,0.015352,0.024799,0.021615,-0.002731,0.026889,0.028214,309.65931863727457,356.1122244488978,0.11027346878124987,0.4502764032,0.4882300731,0.3278008299,-0.05910740395,0.3920253935763606,0.4497727381586939,0.5117096670998584,0.4876785014052631,-12.936722690699371,4.809124896951875,-27.20008697537718,-112.10646521110418,0.1118568589707771
35,0.013079,0.013934,0.013026,-0.00416,-0.00229,-0.000273,280.3507014028056,353.3066132264529,0.09904975682828583,0.2810472342,-0.0456692077,0.278964749,-0.08956804479,0.26301932315860344,0.2813535428291095,-0.005512381024282109,-0.046239386613941495,-6.414548462899109,-87.92976427247694,-0.7409733833274578,96.12349173730026,0.10898830937846661
36,0.012018,0.011413,0.009905,0.006638,0.010783,0.010717,268.1062124248497,321.64328657314627,0.08623456331500676,0.2637358538,0.2477161622,0.2567810346,0.1405742597,0.22972227420733765,0.26469664972522405,0.24855463025543034,0.2500853389982556,-12.89683564164014,0.3384793499074869,-2.6370397121940203,-43.25188213334915,0.3643023545644587
37,0.017547,0.018889,0.017714,-0.004751,-0.001113,0.002318,312.00400801603206,410.6212424849699,0.1281154734318336,0.2955223843,-0.0170868628,0.3747645909,-0.1022481361,0.2765317806740196,0.2948746079457806,0.03618610520505688,-0.017374950428485032,-6.426113429939721,-311.7773498190485,26.8142823724504,498.4020431181784,0.21919705194373
38,0.021215,0.021934,0.02022,-0.008226,-0.006887,-0.002777,309.78957915831666,483.96793587174346,0.1499282231798266,0.2926182604,-0.0927979396,0.4536372336,-0.1761955477,0.26972906863236507,0.2925933427983331,-0.03704439285816409,-0.09187062787690892,-7.822202119698929,-60.080586898974545,55.02697370283458,89.87010752553391,0.008515395325238616
39,0.016189,0.016551,0.015611,-0.006161,-0.003091,0.001295,286.4729458917836,418.63727454909815,0.11992825330018754,0.2762251172,-0.0510637807,0.3457542922,-0.1332033245,0.26033898719303017,0.27601502639368664,0.021596245494521427,-0.05154748635024382,-5.7511533230584195,-142.29268808237975,25.171199384325938,160.85676123859741,0.07605782140413751
4,0.018551,0.021341,0.02005,-0.004836,0.00647,0.010241,313.82765531062125,425.8517034068136,0.1336440415901944,0.3200806881,0.0960488173,0.3949992898,-0.1036617067,0.3000507880700173,0.31937076649387725,0.15325786137780784,0.09682436901810533,-6.257765861752009,59.56246592721744,23.40616116039897,-207.92606261482825,0.2217945763416288
40,0.014405,0.015736,0.014748,-0.002159,0.001872,0.004036,261.7234468937876,409.4188376753507,0.10715450941964089,0.2937901651,0.0356949878,0.3072007019,-0.0470564595,0.27526606355395744,0.29370672471420356,0.07533047413234148,0.03494020009309794,-6.305214995790395,111.03936091649673,4.564664986465874,-231.82931946540685,0.028401354336704626
41,0.02471,0.022041,0.01941,0.035513,0.033579,0.030547,277.3547094188377,442.2845691382765,0.1226697081537825,0.3601308773,0.5475986441,0.5292573807,0.7589522906,0.3164595447747708,0.35935522031842987,0.4980365643603773,0.5474701212772812,-12.12651712972938,-9.050803955345794,46.962511148165845,38.596451758453135,0.21538197096162087
42,0.015014,0.014962,0.013924,-0.00661,-0.004312,0.001137,253.51703406813627,431.86372745490985,0.1094848113059787,0.2737872252,-0.0789571284,0.3198045222,-0.1411479806,0.25435491615519906,0.2733164504103769,0.020770004285295986,-0.078768916867367,-7.097595233161712,-126.30542005032693,16.80768595626938,78.76534197765984,0.17194914382115456
43,0.011972,0.013186,0.012465,-0.003527,-0.001913,0.000282,289.07815631262525,318.8376753507014,0.09216900735338412,0.2861137206,-0.0412908415,0.2551319883,-0.0755414118,0.2704813767215283,0.2861265490132428,0.006119193600920255,-0.041510699853051225,-5.463682009268776,-114.81973575404186,-10.828467867611941,82.94955747026854,0.004483676356342346
44,0.013136,0.013476,0.012736,-0.002228,-0.002135,0.001674,283.60721442885773,380.16032064128257,0.10781620957345553,0.2506454681,-0.0385326866,0.2806915595,-0.04860197092,0.2362539000468742,0.24998096396291428,0.0310528445884475,-0.039604434406413036,-5.741802619540682,-180.58831949819847,11.987486399719202,26.13179928128864,0.2651171561660141
45,0.012358,0.012764,0.011709,-0.002694,-0.001649,-0.000218,288.2965931863727,317.23446893787576,0.09145761663607775,0.2797673691,-0.03556829,0.263041265,-0.05822123541,0.2560530315718088,0.27912382739623937,-0.004767235535285192,-0.03606041925543707,-8.476448702534261,-86.5969504429783,-5.978575755209463,63.6885984960199,0.2300274352333789
46,0.013544,0.012886,0.011317,0.005589,0.005257,0.004144,279.95991983967934,339.67935871743487,0.09509660603772675,0.271814958,0.1118210635,0.2895746761,0.1192110844,0.23801059725539137,0.27100862032632084,0.08715347839766209,0.11056125384568281,-12.436534395803424,-22.05987345339271,6.533753046806198,6.608791464409568,0.2966494852277991
47,0.013881,0.015975,0.014595,-0.002837,-0.000119,0.002454,310.31062124248496,338.0761523046092,0.10490862084891224,0.3045251861,-0.0028133927,0.296918781,-0.06012503627,0.2782421479168903,0.30455075799741843,0.04678357183885226,-0.0022686410141904726,-8.63082575195567,-1762.8880795365776,-2.4977917910219087,2037.1007421040085,0.008397301302369802
48,0.011849,0.012734,0.011778,-0.002084,-0.00074,0.000641,281.002004008016,319.2384769539078,0.08970665178051493,0.2845335704,-0.0158870292,0.2526612824,-0.04478996466,0.2625892231228785,0.2839031386692762,0.01429102496364112,-0.01649821914679318,-7.712393038990758,-189.95404228023398,-11.201591416855877,181.9278802609616,0.22156673106710564
49,0.0141,0.015413,0.014535,-0.006002,-0.002288,0.000682,258.85771543086173,407.0140280561122,0.10535872145091786,0.2921136741,-0.0423979873,0.3005722306,-0.1288425682,0.27591450996814226,0.29258137888813046,0.012946246700947576,-0.043432569577372515,-5.545500114558908,-130.53505018844982,2.895638667399169,203.88840698577218,0.16011054243573428
5,0.012826,0.014278,0.013416,-0.004351,-0.001898,0.000644,267.4549098196393,363.7274549098197,0.09728069365183274,0.2933716315,-0.0385176264,0.2741165073,-0.09412614927,0.275820401692772,0.29354231480093906,0.013240037171298834,-0.0390211033402565,-5.982592699058569,-134.37396955306372,-6.56338995749152,144.37162428575817,0.05817989287728942
50,0.017152,0.016567,0.014787,0.000736,0.000318,-0.001162,276.05210420841684,484.36873747494985,0.13371100919273415,0.2488291757,0.0047441219,0.3656659437,0.01346570948,0.22117849665895012,0.24780308068903945,-0.01738076777694597,0.004756526809869895,-11.11231388492273,-466.3642744286561,46.954609591627566,183.83987097802014,0.4123692521481687
6,0.019123,0.020161,0.018165,0.014538,0.027372,0.027585,288.8176352705411,345.69138276553105,0.09984176770374416,0.4039881592,0.549093518,0.4087854082,0.3106241323,0.36387576898478324,0.40385903542539026,0.5525743510842414,0.5483075997055594,-9.929100470332976,0.6339235431006142,1.1874726748179414,-43.42964866323553,0.03196226712817935
7,0.018279,0.018715,0.017694,-0.005704,-0.00332,-4.5e-05,307.7054108216433,435.871743486974,0.13412009389520527,0.2801140039,-0.0490784943,0.390149411,-0.1232470834,0.26385308101297944,0.2790782418423143,-0.000671040389147964,-0.049507868710472004,-5.805108870181901,-98.63272009722604,39.28236559685975,151.12238090808748,0.36976446848958866
8,0.021537,0.020634,0.017219,0.005447,0.021288,0.026563,310.8316633266533,472.3446893787575,0.14681968546311058,0.2836403334,0.2958746903,0.4613013104,0.1178087153,0.23455982684728457,0.28107947425325913,0.36184521055487656,0.28998836134066985,-17.303782563074446,22.296777121417925,62.63600626553205,-60.18290203175246,0.9028543705487225
9,0.018708,0.019739,0.01863,-0.010736,-0.009229,-0.005729,277.74549098196394,492.7855711422845,0.13686897040574134,0.2895972155,-0.1346837645,0.3999741148,-0.2302771621,0.2722311703634839,0.28843645044577604,-0.08371510332863118,-0.13485890881828194,-5.996620204559988,-37.84321099175158,38.11393666525084,70.97618480956551,0.4008205162538818
